epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
928,1389.3,0.25986,0.18494,0.8171,0.39922,0.20868,0.2738,0.08719,2.45112,2.98081,2.44652,0.0008227,0.0008227,0.0008227
929,1390.87,0.27026,0.19833,0.84051,0.39922,0.20868,0.2738,0.08719,2.45112,2.98081,2.44652,0.0008128,0.0008128,0.0008128
930,1392.47,0.26398,0.19239,0.8232,0.38433,0.21053,0.2729,0.08752,2.44557,3.05131,2.42454,0.0008029,0.0008029,0.0008029
931,1394.07,0.31512,0.25195,0.85266,0.38433,0.21053,0.2729,0.08752,2.44557,3.05131,2.42454,0.000793,0.000793,0.000793
932,1395.78,0.30229,0.21851,0.87304,0.44408,0.20914,0.27179,0.08666,2.44479,3.06735,2.41716,0.0007831,0.0007831,0.0007831
933,1397.47,0.27577,0.20226,0.81439,0.44408,0.20914,0.27179,0.08666,2.44479,3.06735,2.41716,0.0007732,0.0007732,0.0007732
934,1399.07,0.24395,0.18056,0.80981,0.44408,0.20914,0.27179,0.08666,2.44479,3.06735,2.41716,0.0007633,0.0007633,0.0007633
935,1400.79,0.27475,0.22574,0.84192,0.44316,0.20565,0.2671,0.08462,2.49362,3.16602,2.46333,0.0007534,0.0007534,0.0007534
936,1402.37,0.25616,0.19179,0.80867,0.44316,0.20565,0.2671,0.08462,2.49362,3.16602,2.46333,0.0007435,0.0007435,0.0007435
937,1403.35,0.28768,0.19834,0.83098,0.42865,0.21053,0.26113,0.08175,2.49999,3.20699,2.45368,0.0007336,0.0007336,0.0007336
938,1404.54,0.27737,0.21068,0.79936,0.42865,0.21053,0.26113,0.08175,2.49999,3.20699,2.45368,0.0007237,0.0007237,0.0007237
939,1405.41,0.26245,0.20627,0.8251,0.37472,0.18421,0.22546,0.07731,2.50071,3.07688,2.46614,0.0007138,0.0007138,0.0007138
940,1407.18,0.26711,0.19589,0.79372,0.37472,0.18421,0.22546,0.07731,2.50071,3.07688,2.46614,0.0007039,0.0007039,0.0007039
941,1408.8,0.30099,0.21538,0.85266,0.37529,0.18421,0.22546,0.07724,2.50756,3.04024,2.46125,0.000694,0.000694,0.000694
942,1410.36,0.31157,0.22746,0.8486,0.37529,0.18421,0.22546,0.07724,2.50756,3.04024,2.46125,0.0006841,0.0006841,0.0006841
943,1411.96,0.27255,0.20142,0.81947,0.42787,0.18421,0.23681,0.07953,2.51428,2.98264,2.46938,0.0006742,0.0006742,0.0006742
944,1413.56,0.27966,0.22656,0.84733,0.42787,0.18421,0.23681,0.07953,2.51428,2.98264,2.46938,0.0006643,0.0006643,0.0006643
945,1415.27,0.31345,0.23243,0.84705,0.3744,0.18421,0.22713,0.07674,2.4966,2.95794,2.45352,0.0006544,0.0006544,0.0006544
946,1417,0.26652,0.20132,0.83206,0.3744,0.18421,0.22713,0.07674,2.4966,2.95794,2.45352,0.0006445,0.0006445,0.0006445
947,1418.69,0.30528,0.21947,0.84778,0.3744,0.18421,0.22713,0.07674,2.4966,2.95794,2.45352,0.0006346,0.0006346,0.0006346
948,1420.27,0.25591,0.19489,0.8001,0.37211,0.18421,0.22558,0.0764,2.52102,3.0558,2.4624,0.0006247,0.0006247,0.0006247
949,1421.87,0.26105,0.20947,0.80703,0.37211,0.18421,0.22558,0.0764,2.52102,3.0558,2.4624,0.0006148,0.0006148,0.0006148
950,1423.45,0.26334,0.19075,0.8139,0.42601,0.18421,0.22824,0.07766,2.51634,3.12688,2.45598,0.0006049,0.0006049,0.0006049
951,1425.15,0.24224,0.19171,0.8118,0.42601,0.18421,0.22824,0.07766,2.51634,3.12688,2.45598,0.000595,0.000595,0.000595
952,1426.74,0.26864,0.19955,0.83065,0.43308,0.18421,0.22824,0.0786,2.5194,3.06925,2.46885,0.0005851,0.0005851,0.0005851
953,1428.33,0.28471,0.21426,0.83251,0.43308,0.18421,0.22824,0.0786,2.5194,3.06925,2.46885,0.0005752,0.0005752,0.0005752
954,1429.08,0.25108,0.19163,0.81145,0.43236,0.18421,0.22824,0.0786,2.53265,3.11458,2.49016,0.0005653,0.0005653,0.0005653
955,1430.24,0.28932,0.20526,0.83428,0.43236,0.18421,0.22824,0.0786,2.53265,3.11458,2.49016,0.0005554,0.0005554,0.0005554
956,1431.31,0.25756,0.18678,0.80521,0.43607,0.17999,0.22657,0.07879,2.55022,3.16952,2.52186,0.0005455,0.0005455,0.0005455
957,1432.1,0.25799,0.18793,0.82807,0.43607,0.17999,0.22657,0.07879,2.55022,3.16952,2.52186,0.0005356,0.0005356,0.0005356
958,1433.76,0.27879,0.21964,0.8184,0.48056,0.15789,0.22581,0.07858,2.56891,3.16114,2.53523,0.0005257,0.0005257,0.0005257
959,1435.46,0.24801,0.18601,0.80923,0.48056,0.15789,0.22581,0.07858,2.56891,3.16114,2.53523,0.0005158,0.0005158,0.0005158
960,1437.06,0.23888,0.18653,0.79904,0.48056,0.15789,0.22581,0.07858,2.56891,3.16114,2.53523,0.0005059,0.0005059,0.0005059
961,1438.76,0.29506,0.22826,0.84703,0.47808,0.15789,0.22477,0.07379,2.56593,3.20629,2.49382,0.000496,0.000496,0.000496
962,1440.34,0.24834,0.19196,0.82561,0.47808,0.15789,0.22477,0.07379,2.56593,3.20629,2.49382,0.0004861,0.0004861,0.0004861
963,1441.95,0.26104,0.20329,0.82857,0.48305,0.15789,0.23216,0.07692,2.5458,3.154,2.47523,0.0004762,0.0004762,0.0004762
964,1443.64,0.2292,0.18569,0.78591,0.48305,0.15789,0.23216,0.07692,2.5458,3.154,2.47523,0.0004663,0.0004663,0.0004663
965,1445.24,0.25863,0.18986,0.81447,0.43587,0.17942,0.24044,0.07772,2.51491,3.14082,2.47328,0.0004564,0.0004564,0.0004564
966,1446.95,0.23529,0.19176,0.80467,0.43587,0.17942,0.24044,0.07772,2.51491,3.14082,2.47328,0.0004465,0.0004465,0.0004465
967,1448.53,0.30086,0.21245,0.82589,0.43653,0.18136,0.2422,0.0822,2.4945,3.13685,2.45786,0.0004366,0.0004366,0.0004366
968,1450.12,0.29418,0.229,0.84949,0.43653,0.18136,0.2422,0.0822,2.4945,3.13685,2.45786,0.0004267,0.0004267,0.0004267
969,1451.71,0.27095,0.22848,0.81534,0.43567,0.1788,0.24617,0.08388,2.47951,3.05738,2.46233,0.0004168,0.0004168,0.0004168
970,1453.3,0.26997,0.20643,0.82115,0.43567,0.1788,0.24617,0.08388,2.47951,3.05738,2.46233,0.0004069,0.0004069,0.0004069
971,1454.9,0.26899,0.20419,0.81411,0.41892,0.18421,0.24352,0.08014,2.4993,3.02305,2.47632,0.000397,0.000397,0.000397
972,1455.83,0.26167,0.20702,0.82315,0.41892,0.18421,0.24352,0.08014,2.4993,3.02305,2.47632,0.0003871,0.0003871,0.0003871
973,1456.92,0.26985,0.21538,0.8178,0.41892,0.18421,0.24352,0.08014,2.4993,3.02305,2.47632,0.0003772,0.0003772,0.0003772
974,1457.86,0.27205,0.20386,0.81514,0.41894,0.18421,0.25047,0.08491,2.51706,2.97623,2.5058,0.0003673,0.0003673,0.0003673
975,1459.59,0.24649,0.20238,0.80619,0.41894,0.18421,0.25047,0.08491,2.51706,2.97623,2.5058,0.0003574,0.0003574,0.0003574
976,1461.32,0.23839,0.1749,0.80647,0.41324,0.18421,0.2517,0.08724,2.50676,2.95017,2.48755,0.0003475,0.0003475,0.0003475
977,1462.89,0.2838,0.21058,0.83206,0.41324,0.18421,0.2517,0.08724,2.50676,2.95017,2.48755,0.0003376,0.0003376,0.0003376
978,1464.47,0.28474,0.20309,0.83597,0.42228,0.18421,0.25447,0.08719,2.51172,2.92524,2.49383,0.0003277,0.0003277,0.0003277
979,1466.06,0.24776,0.19437,0.80154,0.42228,0.18421,0.25447,0.08719,2.51172,2.92524,2.49383,0.0003178,0.0003178,0.0003178
980,1467.64,0.27556,0.20526,0.85578,0.42178,0.18421,0.24834,0.0842,2.50306,2.96853,2.48401,0.0003079,0.0003079,0.0003079
981,1469.26,0.23718,0.21009,0.78597,0.42178,0.18421,0.24834,0.0842,2.50306,2.96853,2.48401,0.000298,0.000298,0.000298
982,1470.97,0.2741,0.1982,0.8279,0.5,0.18122,0.24818,0.07995,2.50775,2.96881,2.48845,0.0002881,0.0002881,0.0002881
983,1472.54,0.2943,0.22449,0.85712,0.5,0.18122,0.24818,0.07995,2.50775,2.96881,2.48845,0.0002782,0.0002782,0.0002782
984,1474.15,0.27758,0.21665,0.8341,0.5,0.18196,0.2378,0.07868,2.53528,2.95933,2.51998,0.0002683,0.0002683,0.0002683
985,1475.84,0.23988,0.1826,0.81434,0.5,0.18196,0.2378,0.07868,2.53528,2.95933,2.51998,0.0002584,0.0002584,0.0002584
986,1477.43,0.23463,0.17581,0.8068,0.5,0.18196,0.2378,0.07868,2.53528,2.95933,2.51998,0.0002485,0.0002485,0.0002485
987,1479.04,0.2846,0.22583,0.83313,0.5,0.1816,0.23648,0.07899,2.54183,2.97323,2.52603,0.0002386,0.0002386,0.0002386
988,1480.62,0.28202,0.22592,0.84928,0.5,0.1816,0.23648,0.07899,2.54183,2.97323,2.52603,0.0002287,0.0002287,0.0002287
989,1481.6,0.24388,0.17555,0.79681,0.5,0.18189,0.24515,0.07912,2.5525,2.94919,2.53213,0.0002188,0.0002188,0.0002188
990,1482.72,0.22679,0.16367,0.80611,0.5,0.18189,0.24515,0.07912,2.5525,2.94919,2.53213,0.0002089,0.0002089,0.0002089
991,1484.68,0.197,0.14237,0.77419,0.5,0.18343,0.24216,0.08162,2.55848,2.93804,2.52214,0.000199,0.000199,0.000199
992,1486.63,0.23142,0.16461,0.77906,0.5,0.18343,0.24216,0.08162,2.55848,2.93804,2.52214,0.0001891,0.0001891,0.0001891
993,1488.22,0.20384,0.14376,0.80713,0.49383,0.18421,0.2426,0.07941,2.56039,2.88197,2.56289,0.0001792,0.0001792,0.0001792
994,1489.92,0.20523,0.15666,0.80165,0.49383,0.18421,0.2426,0.07941,2.56039,2.88197,2.56289,0.0001693,0.0001693,0.0001693
995,1491.52,0.21869,0.15598,0.77389,0.49337,0.18421,0.23264,0.07443,2.61258,2.706,2.6308,0.0001594,0.0001594,0.0001594
996,1493.1,0.2414,0.16962,0.79931,0.49337,0.18421,0.23264,0.07443,2.61258,2.706,2.6308,0.0001495,0.0001495,0.0001495
997,1494.83,0.20645,0.16199,0.77608,0.49261,0.18421,0.22873,0.07279,2.60347,2.71858,2.63699,0.0001396,0.0001396,0.0001396
998,1496.55,0.18275,0.14053,0.79039,0.49261,0.18421,0.22873,0.07279,2.60347,2.71858,2.63699,0.0001297,0.0001297,0.0001297
999,1498.26,0.19935,0.14635,0.79557,0.49261,0.18421,0.22873,0.07279,2.60347,2.71858,2.63699,0.0001198,0.0001198,0.0001198
1000,1499.83,0.21627,0.15295,0.77538,0.49235,0.18421,0.22693,0.07102,2.62181,2.6409,2.67786,0.0001099,0.0001099,0.0001099
